1998-08-31,7539.06
1998-07-31,8883.29
1998-06-30,8952.01
1998-05-31,8899.95
1998-04-30,9063.36
1998-03-31,8799.8
1998-02-28,8545.71
1998-01-31,7906.5
1997-12-31,7908.24
1997-11-30,7823.12
1997-10-31,7442.08
1997-09-30,7945.25
1997-08-31,7622.42
1997-07-31,8222.61
1997-06-30,7672.79
1997-05-31,7331.04
1997-04-30,7008.99
1997-03-31,6583.47
1997-02-28,6877.73
1997-01-31,6813.08
1996-12-31,6448.26
1996-11-30,6521.7
1996-10-31,6029.38
1996-09-30,5882.16
1996-08-31,5616.2
1996-07-31,5528.91
1996-06-30,5654.62
1996-05-31,5643.17
1996-04-30,5569.07
1996-03-31,5587.14
1996-02-29,5485.62
1996-01-31,5395.3
1995-12-31,5117.12
1995-11-30,5074.49
1995-10-31,4755.48
1995-09-30,4789.08
1995-08-31,4610.56
1995-07-31,4708.47
1995-06-30,4556.09
1995-05-31,4465.14
1995-04-30,4321.27
1995-03-31,4157.69
1995-02-28,4011.05
1995-01-31,3843.86
1994-12-31,3834.44
1994-11-30,3739.22
1994-10-31,3908.12
1994-09-30,3843.18
1994-08-31,3913.42
1994-07-31,3764.5
1994-06-30,3624.96
1994-05-31,3758.37
1994-04-30,3681.69
1994-03-31,3635.96
1994-02-28,3832.02
1994-01-31,3978.36
1993-12-31,3754.09
1993-11-30,3683.95
1993-10-31,3680.59
1993-09-30,3555.12
1993-08-31,3651.25
1993-07-31,3539.47
1993-06-30,3516.08
1993-05-31,3527.43
1993-04-30,3427.55
1993-03-31,3435.11
1993-02-28,3370.81
1993-01-31,3310.03
1992-12-31,3301.11
1992-11-30,3305.16
1992-10-31,3226.28
1992-09-30,3271.66
1992-08-31,3257.35
1992-07-31,3393.78
1992-06-30,3318.52
1992-05-31,3396.88
1992-04-30,3359.12
1992-03-31,3235.47
1992-02-29,3267.67
1992-01-31,3223.39
1991-12-31,3168.83
1991-11-30,2894.68
1991-10-31,3069.1
1991-09-30,3016.77
1991-08-31,3043.6
1991-07-31,3024.82
1991-06-30,2906.75
1991-05-31,3027.5
1991-04-30,2887.87
1991-03-31,2913.86
1991-02-28,2882.18
1991-01-31,2736.39
1990-12-31,2633.66
1990-11-30,2559.65
1990-10-31,2442.33
1990-09-30,2452.48
1990-08-31,2614.36
1990-07-31,2905.2
1990-06-30,2880.69
1990-05-31,2876.66
1990-04-30,2656.76
1990-03-31,2707.21
1990-02-28,2627.25
1990-01-31,2590.54
1989-12-31,2753.2
1989-11-30,2706.27
1989-10-31,2645.08
1989-09-30,2692.82
1989-08-31,2737.27
1989-07-31,2660.66
1989-06-30,2440.06
1989-05-31,2480.15
1989-04-30,2418.8
1989-03-31,2293.62
1989-02-28,2258.39
1989-01-31,2342.32
1988-12-31,2168.57
1988-11-30,2114.51
1988-10-31,2148.65
1988-09-30,2112.91
1988-08-31,2031.65
1988-07-31,2128.73
1988-06-30,2141.71
1988-05-31,2031.12
1988-04-30,2032.33
1988-03-31,1988.06
1988-02-29,2071.62
1988-01-31,1958.22
1987-12-31,1938.83
1987-11-30,1833.55
1987-10-31,1993.53
1987-09-30,2596.28
1987-08-31,2662.95
1987-07-31,2572.07
1987-06-30,2418.53
1987-05-31,2291.57
1987-04-30,2286.36
1987-03-31,2304.69
1987-02-28,2223.99
1987-01-31,2158.04
1986-12-31,1895.95
1986-11-30,1914.23
1986-10-31,1877.81
1986-09-30,1767.58
1986-08-31,1898.34
1986-07-31,1775.31
1986-06-30,1892.72
1986-05-31,1876.71
1986-04-30,1783.98
1986-03-31,1818.61
1986-02-28,1709.06
1986-01-31,1570.99
1985-12-31,1546.67
1985-11-30,1472.13
1985-10-31,1374.31
1985-09-30,1328.63
1985-08-31,1334.01
1985-07-31,1347.45
1985-06-30,1335.46
1985-05-31,1315.41
1985-04-30,1258.06
1985-03-31,1266.78
1985-02-28,1284.01
1985-01-31,1286.77
1984-12-31,1211.57
1984-11-30,1188.94
1984-10-31,1207.38
1984-09-30,1206.71
1984-08-31,1224.38
1984-07-31,1115.28
1984-06-30,1132.4
1984-05-31,1104.85
1984-04-30,1170.75
1984-03-31,1164.89
1984-02-29,1154.63
1984-01-31,1220.58
1983-12-31,1258.64
1983-11-30,1276.02
1983-10-31,1225.2
1983-09-30,1233.13
1983-08-31,1216.16
1983-07-31,1199.22
1983-06-30,1221.96
1983-05-31,1199.98
1983-04-30,1226.2
1983-03-31,1130.03
1983-02-28,1112.62
1983-01-31,1075.7
1982-12-31,1046.54
1982-11-30,1039.28
1982-10-31,991.72
1982-09-30,896.25
1982-08-31,901.31
1982-07-31,808.6
1982-06-30,811.93
1982-05-31,819.54
1982-04-30,848.36
1982-03-31,822.77
1982-02-28,824.39
1982-01-31,871.1
1981-12-31,875.0
1981-11-30,888.98
1981-10-31,852.55
1981-09-30,849.98
1981-08-31,881.47
1981-07-31,952.34
1981-06-30,976.88
1981-05-31,991.75
1981-04-30,997.75
1981-03-31,1003.87
1981-02-28,974.58
1981-01-31,947.27
1980-12-31,963.99
1980-11-30,993.34
1980-10-31,924.49
1980-09-30,932.42
1980-08-31,932.59
1980-07-31,935.32
1980-06-30,867.92
1980-05-31,850.85
1980-04-30,817.06
1980-03-31,785.75
1980-02-29,863.14
1980-01-31,875.85
1979-12-31,838.74
1979-11-30,822.35
1979-10-31,815.7
1979-09-30,878.58
1979-08-31,887.63
1979-07-31,846.42
1979-06-30,841.98
1979-05-31,822.33
1979-04-30,854.9
1979-03-31,862.18
1979-02-28,808.82
1979-01-31,839.22
1978-12-31,805.01
1978-11-30,799.03
1978-10-31,792.45
1978-09-30,865.82
1978-08-31,876.82
1978-07-31,862.27
1978-06-30,818.95
1978-05-31,840.61
1978-04-30,837.32
1978-03-31,757.36
1978-02-28,742.12
1978-01-31,769.92
1977-12-31,831.17
1977-11-30,829.7
1977-10-31,818.35
1977-09-30,847.11
1977-08-31,861.49
1977-07-31,890.07
1977-06-30,916.3
1977-05-31,898.66
1977-04-30,926.9
1977-03-31,919.13
1977-02-28,936.42
1977-01-31,954.37
1976-12-31,1004.65
1976-11-30,947.22
1976-10-31,964.93
1976-09-30,990.19
1976-08-31,973.74
1976-07-31,984.64
1976-06-30,1002.78
1976-05-31,975.23
1976-04-30,996.85
1976-03-31,999.45
1976-02-29,972.61
1976-01-31,975.28
1975-12-31,852.41
1975-11-30,860.67
1975-10-31,836.04
1975-09-30,793.88
1975-08-31,835.34
1975-07-31,831.51
1975-06-30,878.99
1975-05-31,832.29
1975-04-30,821.34
1975-03-31,768.15
1975-02-28,739.05
1975-01-31,703.69
1974-12-31,616.24
1974-11-30,618.66
1974-10-31,665.52
1974-09-30,607.87
1974-08-31,678.58
1974-07-31,757.43
1974-06-30,802.41
1974-05-31,802.17
1974-04-30,836.75
1974-03-31,846.68
1974-02-28,860.53
1974-01-31,855.55
1973-12-31,850.86
1973-11-30,822.25
1973-10-31,956.58
1973-09-30,947.1
1973-08-31,887.57
1973-07-31,926.4
1973-06-30,891.71
1973-05-31,901.41
1973-04-30,921.43
1973-03-31,951.01
1973-02-28,955.07
1973-01-31,999.02
1972-12-31,1020.02
1972-11-30,1018.21
1972-10-31,955.52
1972-09-30,953.27
1972-08-31,963.73
1972-07-31,924.74
1972-06-30,929.03
1972-05-31,960.72
1972-04-30,954.17
1972-03-31,940.7
1972-02-29,928.13
1972-01-31,902.17
1971-12-31,890.2
1971-11-30,831.34
1971-10-31,839.0
1971-09-30,887.19
1971-08-31,898.07
1971-07-31,858.43
1971-06-30,891.14
1971-05-31,907.81
1971-04-30,941.75
1971-03-31,904.37
1971-02-28,878.83
1971-01-31,868.5
1970-12-31,838.92
1970-11-30,794.09
1970-10-31,755.61
1970-09-30,760.68
1970-08-31,764.58
1970-07-31,734.12
1970-06-30,683.53
1970-05-31,700.44
1970-04-30,736.07
1970-03-31,785.57
1970-02-28,777.59
1970-01-31,744.06
1969-12-31,800.36
1969-11-30,812.3
1969-10-31,855.99
1969-09-30,813.09
1969-08-31,836.72
1969-07-31,815.47
1969-06-30,873.19
1969-05-31,937.56
1969-04-30,950.18
1969-03-31,935.48
1969-02-28,905.21
1969-01-31,946.05
1968-12-31,943.75
1968-11-30,985.08
1968-10-31,952.39
1968-09-30,935.79
1968-08-31,896.01
1968-07-31,883.0
1968-06-30,897.8
1968-05-31,899.0
1968-04-30,912.22
1968-03-31,840.67
1968-02-29,840.5
1968-01-31,855.47
1967-12-31,905.11
1967-11-30,875.81
1967-10-31,879.74
1967-09-30,926.66
1967-08-31,901.29
1967-07-31,904.24
1967-06-30,860.26
1967-05-31,852.56
1967-04-30,897.05
1967-03-31,865.98
1967-02-28,839.37
1967-01-31,849.89
1966-12-31,785.69
1966-11-30,791.59
1966-10-31,807.07
1966-09-30,774.22
1966-08-31,788.41
1966-07-31,847.38
1966-06-30,870.1
1966-05-31,884.07
1966-04-30,933.68
1966-03-31,924.77
1966-02-28,951.89
1966-01-31,983.51
1965-12-31,969.26
1965-11-30,946.71
1965-10-31,960.82
1965-09-30,930.58
1965-08-31,893.1
1965-07-31,881.74
1965-06-30,868.03
1965-05-31,918.04
1965-04-30,922.31
1965-03-31,889.05
1965-02-28,903.48
1965-01-31,902.86
1964-12-31,874.13
1964-11-30,875.43
1964-10-31,873.08
1964-09-30,875.37
1964-08-31,838.48
1964-07-31,841.1
1964-06-30,831.5
1964-05-31,820.56
1964-04-30,810.77
1964-03-31,813.29
1964-02-29,800.14
1964-01-31,785.34
1963-12-31,762.95
1963-11-30,750.52
1963-10-31,755.23
1963-09-30,732.79
1963-08-31,729.32
1963-07-31,695.43
1963-06-30,706.88
1963-05-31,726.96
1963-04-30,717.7
1963-03-31,682.52
1963-02-28,662.94
1963-01-31,682.85
1962-12-31,652.1
1962-11-30,649.3
1962-10-31,589.77
1962-09-30,578.98
1962-08-31,609.18
1962-07-31,597.93
1962-06-30,561.28
1962-05-31,613.36
1962-04-30,665.33
1962-03-31,706.95
1962-02-28,708.05
1962-01-31,700.0
1961-12-31,731.14
1961-11-30,721.6
1961-10-31,703.92
1961-09-30,701.21
1961-08-31,719.94
1961-07-31,705.37
1961-06-30,683.96
1961-05-31,696.72
1961-04-30,678.71
1961-03-31,676.63
1961-02-28,662.08
1961-01-31,648.2
1960-12-31,615.89
1960-11-30,597.22
1960-10-31,580.36
1960-09-30,580.14
1960-08-31,625.99
1960-07-31,616.73
1960-06-30,640.62
1960-05-31,625.5
1960-04-30,601.7
1960-03-31,616.59
1960-02-29,630.12
1960-01-31,622.62
1959-12-31,679.36
1959-11-30,659.18
1959-10-31,646.6
1959-09-30,631.68
1959-08-31,664.41
1959-07-31,674.88
1959-06-30,643.6
1959-05-31,643.79
1959-04-30,623.75
1959-03-31,601.71
1959-02-28,603.5
1959-01-31,593.96
1958-12-31,583.65
1958-11-30,557.46
1958-10-31,543.22
1958-09-30,532.09
1958-08-31,508.63
1958-07-31,502.99
1958-06-30,478.18
1958-05-31,462.7
1958-04-30,455.86
1958-03-31,446.76
1958-02-28,439.92
1958-01-31,450.02
1957-12-31,435.69
1957-11-30,449.87
1957-10-31,441.04
1957-09-30,456.3
1957-08-31,484.35
1957-07-31,508.52
1957-06-30,503.29
1957-05-31,504.93
1957-04-30,494.36
1957-03-31,474.81
1957-02-28,464.62
1957-01-31,479.16
1956-12-31,499.47
1956-11-30,472.78
1956-10-31,479.85
1956-09-30,475.25
1956-08-31,502.04
1956-07-31,517.81
1956-06-30,492.78
1956-05-31,478.05
1956-04-30,516.12
1956-03-31,511.79
1956-02-29,483.65
1956-01-31,470.74
1955-12-31,488.4
1955-11-30,483.26
1955-10-31,454.87
1955-09-30,466.62
1955-08-31,468.18
1955-07-31,465.85
1955-06-30,451.38
1955-05-31,424.86
1955-04-30,425.65
1955-03-31,409.7
1955-02-28,411.87
1955-01-31,408.83
1954-12-31,404.39
1954-11-30,386.77
1954-10-31,352.14
1954-09-30,360.46
1954-08-31,335.8
1954-07-31,347.92
1954-06-30,333.53
1954-05-31,327.49
1954-04-30,319.33
1954-03-31,303.51
1954-02-28,294.54
1954-01-31,292.39
1953-12-31,280.9
1953-11-30,281.37
1953-10-31,275.81
1953-09-30,264.04
1953-08-31,261.22
1953-07-31,275.38
1953-06-30,268.26
1953-05-31,272.28
1953-04-30,274.75
1953-03-31,279.87
1953-02-28,284.27
1953-01-31,289.77
1952-12-31,291.9
1952-11-30,283.66
1952-10-31,269.23
1952-09-30,270.61
1952-08-31,275.04
1952-07-31,279.56
1952-06-30,274.26
1952-05-31,262.94
1952-04-30,257.63
1952-03-31,269.46
1952-02-29,260.08
1952-01-31,270.69
1951-12-31,269.23
1951-11-30,261.27
1951-10-31,262.35
1951-09-30,271.16
1951-08-31,270.25
1951-07-31,257.86
1951-06-30,242.64
1951-05-31,249.65
1951-04-30,259.13
1951-03-31,248.53
1951-02-28,252.05
1951-01-31,248.83
1950-12-31,235.42
1950-11-30,227.6
1950-10-31,225.01
1950-09-30,226.36
1950-08-31,216.87
1950-07-31,209.4
1950-06-30,209.11
1950-05-31,223.42
1950-04-30,213.56
1950-03-31,206.05
1950-02-28,203.44
1950-01-31,201.79
1949-12-31,200.52
1949-11-30,191.55
1949-10-31,189.54
1949-09-30,182.51
1949-08-31,178.66
1949-07-31,175.92
1949-06-30,167.42
1949-05-31,168.36
1949-04-30,174.06
1949-03-31,177.1
1949-02-28,173.06
1949-01-31,179.12
1948-12-31,177.3
1948-11-30,171.2
1948-10-31,188.28
1948-09-30,178.3
1948-08-31,181.71
1948-07-31,181.33
1948-06-30,189.46
1948-05-31,190.74
1948-04-30,180.51
1948-03-31,177.2
1948-02-29,166.8
1948-01-31,174.76
1947-12-31,181.16
1947-11-30,179.51
1947-10-31,181.81
1947-09-30,177.49
1947-08-31,178.85
1947-07-31,183.18
1947-06-30,177.3
1947-05-31,169.25
1947-04-30,170.64
1947-03-31,177.2
1947-02-28,178.9
1947-01-31,180.44
1946-12-31,177.2
1946-11-30,169.78
1946-10-31,169.15
1946-09-30,172.42
1946-08-31,189.19
1946-07-31,201.56
1946-06-30,205.62
1946-05-31,212.28
1946-04-30,206.77
1946-03-31,199.56
1946-02-28,190.09
1946-01-31,204.67
1945-12-31,192.91
1945-11-30,191.46
1945-10-31,186.6
1945-09-30,180.11
1945-08-31,174.29
1945-07-31,162.88
1945-06-30,164.57
1945-05-31,168.3
1945-04-30,165.44
1945-03-31,154.06
1945-02-28,160.4
1945-01-31,153.67
1944-12-31,151.93
1944-11-30,147.33
1944-10-31,146.53
1944-09-30,146.31
1944-08-31,146.99
1944-07-31,146.11
1944-06-30,148.38
1944-05-31,142.24
1944-04-30,136.21
1944-03-31,138.84
1944-02-29,136.3
1944-01-31,137.4
1943-12-31,135.89
1943-11-30,129.57
1943-10-31,138.29
1943-09-30,140.12
1943-08-31,136.62
1943-07-31,137.25
1943-06-30,143.38
1943-05-31,141.18
1943-04-30,135.48
1943-03-31,136.57
1943-02-28,129.71
1943-01-31,125.41
1942-12-31,119.4
1942-11-30,114.5
1942-10-31,113.5
1942-09-30,109.11
1942-08-31,106.33
1942-07-31,105.72
1942-06-30,103.34
1942-05-31,100.88
1942-04-30,95.35
1942-03-31,99.53
1942-02-28,106.58
1942-01-31,109.41
1941-12-31,110.96
1941-11-30,114.66
1941-10-31,117.82
1941-09-30,126.82
1941-08-31,127.43
1941-07-31,128.79
1941-06-30,123.14
1941-05-31,116.23
1941-04-30,115.54
1941-03-31,122.72
1941-02-28,121.97
1941-01-31,124.13
1940-12-31,131.13
1940-11-30,130.03
1940-10-31,134.61
1940-09-30,132.64
1940-08-31,128.88
1940-07-31,126.14
1940-06-30,122.06
1940-05-31,116.22
1940-04-30,148.43
1940-03-31,147.54
1940-02-29,146.54
1940-01-31,145.33
1939-12-31,149.99
1939-11-30,145.69
1939-10-31,151.88
1939-09-30,150.16
1939-08-31,134.41
1939-07-31,143.26
1939-06-30,130.63
1939-05-31,138.18
1939-04-30,128.38
1939-03-31,131.84
1939-02-28,147.3
1939-01-31,143.76
1938-12-31,154.36
1938-11-30,149.82
1938-10-31,151.73
1938-09-30,141.45
1938-08-31,139.27
1938-07-31,141.2
1938-06-30,133.88
1938-05-31,107.74
1938-04-30,111.66
1938-03-31,98.95
1938-02-28,129.64
1938-01-31,121.87
1937-12-31,120.85
1937-11-30,123.48
1937-10-31,138.48
1937-09-30,154.57
1937-08-31,177.41
1937-07-31,184.01
1937-06-30,169.32
1937-05-31,174.71
1937-04-30,174.27
1937-03-31,186.41
1937-02-28,187.17
1937-01-31,184.74
1936-12-31,179.9
1936-11-30,183.22
1936-10-31,177.15
1936-09-30,167.82
1936-08-31,166.29
1936-07-31,164.86
1936-06-30,157.69
1936-05-31,152.64
1936-04-30,145.67
1936-03-31,156.34
1936-02-29,152.53
1936-01-31,149.49
1935-12-31,144.13
1935-11-30,142.34
1935-10-31,139.74
1935-09-30,131.92
1935-08-31,127.35
1935-07-31,126.23
1935-06-30,118.36
1935-05-31,110.64
1935-04-30,109.45
1935-03-31,100.78
1935-02-28,102.38
1935-01-31,101.69
1934-12-31,104.04
1934-11-30,102.94
1934-10-31,93.36
1934-09-30,92.49
1934-08-31,92.86
1934-07-31,88.05
1934-06-30,95.75
1934-05-31,94.0
1934-04-30,100.49
1934-03-31,100.31
1934-02-28,103.46
1934-01-31,107.22
1933-12-31,98.67
1933-11-30,98.14
1933-10-31,88.16
1933-09-30,94.24
1933-08-31,102.41
1933-07-31,90.77
1933-06-30,98.14
1933-05-31,88.11
1933-04-30,73.1
1933-03-31,55.4
1933-02-28,51.39
1933-01-31,60.9
1932-12-31,60.26
1932-11-30,56.35
1932-10-31,61.9
1932-09-30,71.56
1932-08-31,73.16
1932-07-31,53.89
1932-06-30,42.84
1932-05-31,44.74
1932-04-30,55.93
1932-03-31,73.28
1932-02-29,81.44
1932-01-31,76.55
1931-12-31,77.9
1931-11-30,93.87
1931-10-31,103.97
1931-09-30,96.61
1931-08-31,139.41
1931-07-31,135.39
1931-06-30,150.18
1931-05-31,128.46
1931-04-30,151.19
1931-03-31,172.36
1931-02-28,190.34
1931-01-31,169.34
1930-12-31,164.58
1930-11-30,180.91
1930-10-31,183.35
1930-09-30,204.9
1930-08-31,240.42
1930-07-31,233.99
1930-06-30,226.34
1930-05-31,275.07
1930-04-30,279.23
1930-03-31,286.1
1930-02-28,271.11
1930-01-31,267.14
1929-12-31,248.48
1929-11-30,238.95
1929-10-31,273.51
1929-09-30,343.45
1929-08-31,380.33
1929-07-31,347.7
1929-06-30,331.65
1929-05-31,297.41
1929-04-30,319.29
1929-03-31,308.85
1929-02-28,317.41
1929-01-31,317.51
1928-12-31,300.0
1928-11-30,293.38
1928-10-31,252.16
1928-09-30,237.38
1928-08-31,240.41
1928-07-31,216.0
1928-06-30,210.37
1928-05-31,219.81
1928-04-30,211.63
1928-03-31,214.45
1928-02-29,194.78
1928-01-31,198.59
1927-12-31,200.7
1927-11-30,198.21
1927-10-31,181.73
1927-09-30,197.59
1927-08-31,189.79
1927-07-31,181.4
1927-06-30,166.23
1927-05-31,172.96
1927-04-30,164.64
1927-03-31,160.08
1927-02-28,161.96
1927-01-31,156.41
1926-12-31,157.2
1926-11-30,156.55
1926-10-31,150.76
1926-09-30,158.19
1926-08-31,162.51
1926-07-31,160.18
1926-06-30,153.04
1926-05-31,143.43
1926-04-30,143.71
1926-03-31,140.46
1926-02-28,154.68
1926-01-31,157.35
1925-12-31,156.66
1925-11-30,151.08
1925-10-31,155.65
1925-09-30,143.46
1925-08-31,141.18
1925-07-31,133.81
1925-06-30,131.01
1925-05-31,129.95
1925-04-30,120.01
1925-03-31,116.75
1925-02-28,122.24
1925-01-31,123.49
1924-12-31,120.51
1924-11-30,111.1
1924-10-31,104.06
1924-09-30,103.16
1924-08-31,104.14
1924-07-31,102.14
1924-06-30,96.37
1924-05-31,89.9
1924-04-30,90.63
1924-03-31,93.01
1924-02-29,97.22
1924-01-31,100.66
1923-12-31,95.52
1923-11-30,92.34
1923-10-31,88.53
1923-09-30,87.97
1923-08-31,93.46
1923-07-31,86.91
1923-06-30,88.4
1923-05-31,97.53
1923-04-30,98.38
1923-03-31,102.77
1923-02-28,103.9
1923-01-31,97.43
1922-12-31,98.17
1922-11-30,94.65
1922-10-31,96.11
1922-09-30,97.12
1922-08-31,100.78
1922-07-31,97.05
1922-06-30,92.93
1922-05-31,95.63
1922-04-30,91.93
1922-03-31,89.05
1922-02-28,85.46
1922-01-31,81.3
1921-12-31,80.8
1921-11-30,77.3
1921-10-31,73.21
1921-09-30,71.08
1921-08-31,67.11
1921-07-31,68.37
1921-06-30,68.45
1921-05-31,73.44
1921-04-30,78.57
1921-03-31,75.76
1921-02-28,74.98
1921-01-31,76.13
1920-12-31,71.95
1920-11-30,76.04
1920-10-31,85.08
1920-09-30,82.95
1920-08-31,86.16
1920-07-31,86.86
1920-06-30,90.76
1920-05-31,91.81
1920-04-30,93.54
1920-03-31,102.81
1920-02-29,91.18
1920-01-31,104.21
1919-12-31,107.23
1919-11-30,103.72
1919-10-31,118.92
1919-09-30,111.42
1919-08-31,104.75
1919-07-31,107.16
1919-06-30,106.98
1919-05-31,105.5
1919-04-30,92.88
1919-03-31,88.85
1919-02-28,84.81
1919-01-31,80.61
1918-12-31,82.2
1918-11-30,80.93
1918-10-31,85.51
1918-09-30,84.68
1918-08-31,82.46
1918-07-31,81.23
1918-06-30,82.58
1918-05-31,78.08
1918-04-30,77.51
1918-03-31,76.41
1918-02-28,80.39
1918-01-31,79.8
1917-12-31,74.38
1917-11-30,72.65
1917-10-31,74.5
1917-09-30,83.46
1917-08-31,83.4
1917-07-31,91.75
1917-06-30,95.38
1917-05-31,97.38
1917-04-30,93.23
1917-03-31,96.72
1917-02-28,91.56
1917-01-31,95.43
1916-12-31,95.0
1916-11-30,105.97
1916-10-31,104.61
1916-09-30,103.73
1916-08-31,92.25
1916-07-31,89.25
1916-06-30,89.58
1916-05-31,91.8
1916-04-30,89.65
1916-03-31,93.25
1916-02-29,91.03
1916-01-31,90.58
1915-12-31,99.15
1915-11-30,96.71
1915-10-31,95.34
1915-09-30,90.58
1915-08-31,81.2
1915-07-31,75.53
1915-06-30,70.06
1915-05-31,65.01
1915-04-30,71.78
1915-03-31,60.83
1915-02-28,55.02
1915-01-31,56.54
1914-12-31,54.58
1914-11-30,
1914-10-31,
1914-09-30,
1914-08-31,
1914-07-31,71.42
1914-06-30,80.66
1914-05-31,81.57
1914-04-30,79.12
1914-03-31,82.39
1914-02-28,82.0
1914-01-31,82.8
1913-12-31,78.78
1913-11-30,76.21
1913-10-31,78.3
1913-09-30,80.37
1913-08-31,81.81
1913-07-31,78.48
1913-06-30,74.89
1913-05-31,78.38
1913-04-30,78.54
1913-03-31,80.92
1913-02-28,80.32
1913-01-31,83.72
1912-12-31,87.87
1912-11-30,91.26
1912-10-31,90.71
1912-09-30,94.15
1912-08-31,91.57
1912-07-31,89.71
1912-06-30,91.09
1912-05-31,88.01
1912-04-30,90.3
1912-03-31,88.23
1912-02-29,81.4
1912-01-31,80.19
1911-12-31,81.58
1911-11-30,80.97
1911-10-31,75.79
1911-09-30,75.15
1911-08-31,79.25
1911-07-31,86.02
1911-06-30,85.98
1911-05-31,85.55
1911-04-30,83.31
1911-03-31,83.27
1911-02-28,85.02
1911-01-31,84.93
1910-12-31,81.41
1910-11-30,82.52
1910-10-31,84.77
1910-09-30,79.72
1910-08-31,79.68
1910-07-31,77.57
1910-06-30,81.18
1910-05-31,86.32
1910-04-30,87.17
1910-03-31,89.71
1910-02-28,91.34
1910-01-31,91.91
1909-12-31,99.05
1909-11-30,96.02
